id,date,wilaya,canal,texte_reclamation,categorie,sentiment,urgence,status,suggested_action
140584,9/7/2025,Chlef,Centre d'appel,"Incident: problème lors de la résiliation, facturation continue.",Coupure de ligne,Négatif,Critique,En cours,Vérification facturation
140585,7/3/2025,Mostaganem,Centre d'appel,Abonné rapporte image figée sur certaines chaines.,Télévision,Négatif,Moyenne,En cours,Envoi technicien
140586,6/7/2025,Chlef,Email,"Demande d'assistance: problème lors de la résiliation, facturation continue.",Problème matériel,Négatif,Moyenne,Nouveau,Vérification facturation
140587,16/1/2024,Tlemcen,Centre d'appel,"Abonné rapporte problème lors de la résiliation, facturation continue.",Installation,Négatif,Basse,Escaladé,Vérification facturation
140588,6/7/2024,Ouargla,Email,Incident: débit très faible en soirée.,Internet lent,Négatif,Basse,Nouveau,Vérification facturation
140589,20/3/2025,Skikda,Centre d'appel,Abonné rapporte débit très faible en soirée.,Internet lent,Neutre,Basse,En cours,Vérification facturation
140590,20/8/2024,Béjaïa,Application mobile,Abonné rapporte bruit important sur la ligne téléphonique.,Problème matériel,Neutre,Moyenne,En cours,Fournir procédure pas-à -pas
140591,9/7/2025,Relizane,Centre d'appel,Client signale image figée sur certaines chaines.,Installation,Neutre,Moyenne,Nouveau,Vérifier décodeur
140592,26/6/2025,Tizi Ouzou,Centre d'appel,"Incident: montant facturé incorrectement, demande régularisation.",Coupure de ligne,Négatif,Basse,Résolu,Envoi technicien
140593,27/3/2025,Biskra,Site web,"Incident: problème lors de la résiliation, facturation continue.",Coupure de ligne,Négatif,Moyenne,Résolu,Envoi technicien
140594,14/6/2024,Mostaganem,Centre d'appel,Demande d'assistance: débit très faible en soirée.,Internet lent,Négatif,Basse,Résolu,Envoi technicien
140595,11/8/2024,Laghouat,Agence commerciale,"Abonné rapporte problème lors de la résiliation, facturation continue.",Coupure de ligne,Neutre,Moyenne,Résolu,Redémarrage du modem
140596,16/1/2025,Mostaganem,Email,Client signale débit très faible en soirée.,Facturation,Négatif,Moyenne,Résolu,Vérifier contrat
140597,18/10/2024,Tiaret,Centre d'appel,Abonné rapporte coupure de service depuis ce matin.,Configuration,Négatif,Moyenne,Résolu,Fournir procédure pas-à -pas
140598,3/11/2024,Msila,Centre d'appel,Demande d'assistance: débit très faible en soirée.,Facturation,Neutre,Basse,En cours,Vérifier contrat
140599,17/9/2024,Médéa,Centre d'appel,Abonné rapporte erreur d'authentification lors de la connexion.,Facturation,Positif,Moyenne,Nouveau,Envoi technicien
140600,9/5/2024,Skikda,Site web,Demande d'assistance: demande d'information sur l'offre et le contrat.,Facturation,Neutre,Moyenne,Nouveau,Redémarrage du modem
140601,21/12/2024,Béjaïa,Site web,Incident: bruit important sur la ligne téléphonique.,Résiliation,Négatif,Basse,En cours,Vérifier contrat
140602,3/1/2024,Relizane,Centre d'appel,Incident: installation non réalisée dans les délais.,Problème matériel,Négatif,Basse,Nouveau,Planifier rendez-vous
140603,15/4/2024,Biskra,Centre d'appel,Demande d'assistance: coupure de service depuis ce matin.,Facturation,Neutre,Moyenne,Nouveau,Envoi technicien
140604,25/9/2024,Tlemcen,Centre d'appel,Incident: débit très faible en soirée.,Coupure de ligne,Neutre,Critique,Résolu,Vérification facturation
140605,19/10/2025,Laghouat,Site web,Demande d'assistance: coupure de service depuis ce matin.,Coupure de ligne,Neutre,Basse,Nouveau,Ouverture dossier
140606,6/12/2024,Médéa,Centre d'appel,Réclamation: bruit important sur la ligne téléphonique.,Coupure de ligne,Négatif,Basse,Nouveau,Ouverture dossier
140607,11/1/2025,Alger,Agence commerciale,Demande d'assistance: bruit important sur la ligne téléphonique.,Problème matériel,Négatif,élevée,En cours,Fournir procédure pas-à -pas
140608,16/10/2024,Adrar,Site web,"Demande d'assistance: problème lors de la résiliation, facturation continue.",Internet lent,Négatif,Critique,Nouveau,Redémarrage du modem
140609,28/4/2024,Constantine,Agence commerciale,"Incident: problème lors de la résiliation, facturation continue.",Assistance,Neutre,Critique,Résolu,Vérifier décodeur
140610,13/10/2024,Ouargla,Centre d'appel,"Demande d'assistance: montant facturé incorrectement, demande régularisation.",Autre,Neutre,Moyenne,Résolu,Vérifier contrat
140611,3/2/2024,Blida,Application mobile,Client signale erreur d'authentification lors de la connexion.,Coupure de ligne,Positif,Basse,En cours,Envoi technicien
140612,22/3/2024,Béjaïa,Site web,"Abonné rapporte problème lors de la résiliation, facturation continue.",Facturation,Neutre,Basse,Résolu,Redémarrage du modem
140613,2/2/2024,Ghardaïa,Site web,Abonné rapporte erreur d'authentification lors de la connexion.,Assistance,Négatif,élevée,Résolu,Vérifier contrat
140614,10/2/2025,Sétif,Centre d'appel,Abonné rapporte coupure de service depuis ce matin.,Configuration,Négatif,élevée,Clôturé,Redémarrage du modem
140615,6/6/2024,Ghardaïa,Site web,Incident: bruit important sur la ligne téléphonique.,Facturation,Négatif,Moyenne,En cours,Redémarrage du modem
140616,17/9/2024,Ouargla,Agence commerciale,"Réclamation: problème lors de la résiliation, facturation continue.",Facturation,Négatif,Critique,Clôturé,Fournir procédure pas-à -pas
140617,18/10/2024,Mostaganem,Email,Incident: coupure de service depuis ce matin.,Facturation,Négatif,Moyenne,Nouveau,Envoi technicien
140618,16/2/2025,Biskra,Site web,Réclamation: bruit important sur la ligne téléphonique.,Installation,Positif,Moyenne,Résolu,Envoi technicien
140619,24/3/2025,Saïda,Site web,"Incident: montant facturé incorrectement, demande régularisation.",Coupure de ligne,Négatif,Moyenne,En cours,Vérifier contrat
140620,1/5/2024,Oran,Centre d'appel,Incident: coupure de service depuis ce matin.,Autre,Positif,Basse,Nouveau,Vérifier décodeur
140621,13/8/2024,Biskra,Agence commerciale,Demande d'assistance: demande d'information sur l'offre et le contrat.,Internet lent,Positif,Basse,Nouveau,Redémarrage du modem
140622,9/5/2025,Laghouat,Centre d'appel,Réclamation: bruit important sur la ligne téléphonique.,Coupure de ligne,Négatif,Basse,En cours,Envoi technicien
140623,16/3/2025,Msila,Agence commerciale,"Réclamation: problème lors de la résiliation, facturation continue.",Coupure de ligne,Positif,Basse,En cours,Vérifier décodeur
140624,22/12/2024,Saïda,Centre d'appel,Client signale image figée sur certaines chaines.,Coupure de ligne,Négatif,Moyenne,Nouveau,Vérifier contrat
140625,23/3/2024,Batna,Centre d'appel,Incident: erreur d'authentification lors de la connexion.,Internet lent,Négatif,Moyenne,Résolu,Envoi technicien
140626,30/8/2024,Skikda,Agence commerciale,"Réclamation: montant facturé incorrectement, demande régularisation.",Assistance,Neutre,Moyenne,Escaladé,Redémarrage du modem
140627,21/10/2024,Sétif,Site web,Abonné rapporte erreur d'authentification lors de la connexion.,Facturation,Négatif,Basse,Escaladé,Redémarrage du modem
140628,17/12/2024,Oran,Centre d'appel,Client signale image figée sur certaines chaines.,Installation,Négatif,Basse,Résolu,Vérifier décodeur
140629,28/8/2025,Adrar,Email,Demande d'assistance: coupure de service depuis ce matin.,Résiliation,Positif,Moyenne,En cours,Planifier rendez-vous
140630,19/9/2025,Alger,Site web,Incident: coupure de service depuis ce matin.,Coupure de ligne,Négatif,élevée,Escaladé,Envoi technicien
140631,20/7/2025,Béjaïa,Centre d'appel,Client signale coupure de service depuis ce matin.,Internet lent,Négatif,Basse,Nouveau,Vérifier décodeur
140632,26/7/2024,Tlemcen,Site web,"Demande d'assistance: montant facturé incorrectement, demande régularisation.",Internet lent,Négatif,élevée,Escaladé,Envoi technicien
140633,28/9/2025,Oran,Centre d'appel,Client signale modem ne se synchronise pas.,Installation,Négatif,Basse,Escaladé,Redémarrage du modem
140634,2/8/2024,Tizi Ouzou,Site web,"Client signale montant facturé incorrectement, demande régularisation.",Internet lent,Négatif,Moyenne,En cours,Envoi technicien
140635,30/1/2024,Skikda,Centre d'appel,Abonné rapporte installation non réalisée dans les délais.,Internet lent,Négatif,Critique,Résolu,Envoi technicien
140636,15/4/2025,Ouargla,Agence commerciale,Client signale erreur d'authentification lors de la connexion.,Télévision,Négatif,Basse,Résolu,Planifier rendez-vous
140637,27/2/2025,Saïda,Email,Abonné rapporte coupure de service depuis ce matin.,Internet lent,Négatif,Basse,Nouveau,Vérification facturation
140638,4/9/2024,Tlemcen,Agence commerciale,Incident: image figée sur certaines chaines.,Facturation,Négatif,Moyenne,Nouveau,Vérifier contrat
140639,24/1/2024,Msila,Centre d'appel,Réclamation: débit très faible en soirée.,Télévision,Négatif,élevée,Résolu,Vérification facturation
140640,9/4/2025,Adrar,Centre d'appel,"Demande d'assistance: montant facturé incorrectement, demande régularisation.",Internet lent,Négatif,Basse,En cours,Envoi technicien
140641,11/6/2025,Saïda,Application mobile,"Incident: montant facturé incorrectement, demande régularisation.",Coupure de ligne,Neutre,Basse,Résolu,Vérifier décodeur
140642,16/3/2025,Blida,Centre d'appel,"Client signale problème lors de la résiliation, facturation continue.",Assistance,Positif,Moyenne,En cours,Vérification facturation
140643,28/5/2025,Blida,Site web,Réclamation: modem ne se synchronise pas.,Facturation,Neutre,Critique,En cours,Vérifier contrat
140644,5/4/2025,Saïda,Centre d'appel,Réclamation: bruit important sur la ligne téléphonique.,Internet lent,Négatif,Basse,Nouveau,Vérification facturation
140645,20/3/2025,El Oued,Centre d'appel,Client signale modem ne se synchronise pas.,Installation,Négatif,Critique,Escaladé,Vérifier décodeur
140646,1/2/2025,Mostaganem,Email,Demande d'assistance: coupure de service depuis ce matin.,Télévision,Négatif,Basse,En cours,Vérification facturation
140647,8/4/2025,Sétif,Site web,Réclamation: installation non réalisée dans les délais.,Installation,Négatif,Moyenne,Résolu,Redémarrage du modem
140648,4/7/2025,Annaba,Centre d'appel,Réclamation: demande d'information sur l'offre et le contrat.,Internet lent,Positif,Moyenne,Résolu,Planifier rendez-vous
140649,12/2/2024,Adrar,Centre d'appel,"Abonné rapporte problème lors de la résiliation, facturation continue.",Coupure de ligne,Négatif,Moyenne,En cours,Redémarrage du modem
140650,8/3/2025,Oran,Centre d'appel,Incident: erreur d'authentification lors de la connexion.,Assistance,Négatif,Moyenne,Nouveau,Vérification facturation
140651,21/5/2025,Annaba,Centre d'appel,Demande d'assistance: débit très faible en soirée.,Télévision,Négatif,Basse,En cours,Vérifier décodeur
140652,12/1/2025,Sétif,Centre d'appel,Abonné rapporte installation non réalisée dans les délais.,Télévision,Neutre,Moyenne,En cours,Envoi technicien
140653,2/7/2024,Oran,Centre d'appel,Réclamation: demande d'information sur l'offre et le contrat.,Coupure de ligne,Négatif,Moyenne,En cours,Envoi technicien
140654,16/5/2025,Médéa,Centre d'appel,"Abonné rapporte montant facturé incorrectement, demande régularisation.",Coupure de ligne,Positif,Basse,En cours,Envoi technicien
140655,31/12/2024,Adrar,Centre d'appel,Client signale erreur d'authentification lors de la connexion.,Facturation,Neutre,élevée,Nouveau,Vérifier décodeur
140656,22/9/2025,Tiaret,Centre d'appel,Client signale modem ne se synchronise pas.,Résiliation,Neutre,Moyenne,Clôturé,Envoi technicien
140657,21/7/2024,Ouargla,Centre d'appel,"Réclamation: problème lors de la résiliation, facturation continue.",Facturation,Négatif,Basse,Clôturé,Vérification facturation
140658,1/9/2025,Boumerdès,Site web,"Réclamation: montant facturé incorrectement, demande régularisation.",Problème matériel,Positif,Moyenne,Nouveau,Planifier rendez-vous
140659,26/6/2025,Adrar,Application mobile,"Réclamation: montant facturé incorrectement, demande régularisation.",Internet lent,Négatif,Critique,En cours,Envoi technicien
140660,10/1/2024,Tizi Ouzou,Centre d'appel,Client signale image figée sur certaines chaines.,Problème matériel,Négatif,Moyenne,En cours,Envoi technicien
140661,20/3/2025,Béjaïa,Agence commerciale,Réclamation: demande d'information sur l'offre et le contrat.,Facturation,Neutre,Moyenne,Nouveau,Planifier rendez-vous
140662,26/5/2025,Mostaganem,Site web,Abonné rapporte bruit important sur la ligne téléphonique.,Coupure de ligne,Négatif,Basse,Clôturé,Redémarrage du modem
140663,24/6/2024,Jijel,Centre d'appel,Client signale erreur d'authentification lors de la connexion.,Résiliation,Négatif,Basse,En cours,Redémarrage du modem
140664,16/6/2024,Adrar,Centre d'appel,Réclamation: débit très faible en soirée.,Problème matériel,Neutre,Moyenne,En cours,Vérification facturation
140665,4/6/2024,Alger,Centre d'appel,Réclamation: modem ne se synchronise pas.,Internet lent,Négatif,Basse,Nouveau,Planifier rendez-vous
140666,20/1/2024,Sétif,Agence commerciale,Réclamation: coupure de service depuis ce matin.,Coupure de ligne,Neutre,Moyenne,Résolu,Vérifier décodeur
140667,30/8/2025,Oran,Centre d'appel,Demande d'assistance: bruit important sur la ligne téléphonique.,Internet lent,Négatif,Basse,Escaladé,Planifier rendez-vous
140668,22/7/2024,Adrar,Centre d'appel,Demande d'assistance: image figée sur certaines chaines.,Problème matériel,Neutre,Moyenne,En cours,Ouverture dossier
140669,25/9/2025,Sidi Bel Abbès,Centre d'appel,Demande d'assistance: débit très faible en soirée.,Coupure de ligne,Neutre,élevée,En cours,Vérification facturation
140670,27/2/2024,Chlef,Centre d'appel,Demande d'assistance: installation non réalisée dans les délais.,Coupure de ligne,Neutre,Basse,Nouveau,Envoi technicien
140671,19/4/2024,Adrar,Centre d'appel,Demande d'assistance: image figée sur certaines chaines.,Facturation,Négatif,Moyenne,Escaladé,Vérifier décodeur
140672,10/9/2024,Sétif,Centre d'appel,Client signale installation non réalisée dans les délais.,Internet lent,Positif,Moyenne,Résolu,Redémarrage du modem
140673,15/8/2025,Boumerdès,Application mobile,Client signale modem ne se synchronise pas.,Internet lent,Négatif,Basse,Résolu,Redémarrage du modem
140674,4/12/2024,Batna,Application mobile,Client signale coupure de service depuis ce matin.,Facturation,Négatif,élevée,En cours,Vérification facturation
140675,29/3/2025,El Oued,Centre d'appel,Incident: installation non réalisée dans les délais.,Résiliation,Négatif,Moyenne,Résolu,Envoi technicien
140676,20/5/2024,Constantine,Site web,Incident: erreur d'authentification lors de la connexion.,Coupure de ligne,Négatif,Moyenne,En cours,Vérification facturation
140677,21/9/2025,Tizi Ouzou,Site web,Demande d'assistance: débit très faible en soirée.,Internet lent,Négatif,Basse,Résolu,Planifier rendez-vous
140678,11/6/2024,Alger,Centre d'appel,"Incident: problème lors de la résiliation, facturation continue.",Coupure de ligne,Positif,Basse,En cours,Vérifier décodeur
140679,22/1/2025,Chlef,Site web,Incident: coupure de service depuis ce matin.,Assistance,Neutre,Basse,Résolu,Vérification facturation
140680,25/3/2025,Alger,Centre d'appel,"Incident: problème lors de la résiliation, facturation continue.",Installation,Neutre,Moyenne,Résolu,Vérification facturation
140681,27/10/2024,Ouargla,Application mobile,Abonné rapporte demande d'information sur l'offre et le contrat.,Internet lent,Neutre,Moyenne,Nouveau,Vérifier décodeur
