id,date,wilaya,canal,texte_reclamation,categorie,sentiment,urgence,status,suggested_action
143497,28/4/2024,Mostaganem,Email,"client signale problème lors de la résiliation, facturation continue.",Facturation,Neutre,Moyenne,Nouveau,Explication Détails Facture
143498,14/6/2025,Msila,Agence commerciale,incident: coupure de service depuis ce matin.,Facturation,Positif,Basse,Nouveau,Explication Détails Facture
143499,9/2/2025,Batna,Centre d'appel,abonné rapporte modem ne se synchronise pas.,Autre,Négatif,Basse,En cours,Traitement Niveau 1
143500,9/1/2025,Laghouat,Centre d'appel,"demande d'assistance: problème lors de la résiliation, facturation continue.",Internet lent,Négatif,Moyenne,Nouveau,Optimisation Wifi à Distance
143501,23/9/2024,Adrar,Application mobile,client signale demande d'information sur l'offre et le contrat.,Résiliation,Positif,Moyenne,Résolu,Traitement Niveau 1
143502,17/4/2025,Boumerdès,Email,client signale coupure de service depuis ce matin.,Installation,Positif,Critique,En cours,Accélération Mise en Service
143503,22/5/2024,Ghardaïa,Application mobile,réclamation: image figée sur certaines chaines.,Internet lent,Négatif,Moyenne,Nouveau,Optimisation Wifi à Distance
143504,4/8/2024,Relizane,Site web,client signale image figée sur certaines chaines.,Coupure de ligne,Positif,Basse,Nouveau,Vérification Boitier Extérieur
143505,21/8/2025,Batna,Site web,demande d'assistance: modem ne se synchronise pas.,Assistance,Négatif,Basse,En cours,Envoi Guide PDF/SMS
143506,26/12/2024,Oran,Centre d'appel,abonné rapporte image figée sur certaines chaines.,Coupure de ligne,Négatif,Moyenne,Escaladé,Vérification Boitier Extérieur
143507,25/9/2024,Sidi Bel Abbès,Centre d'appel,"abonné rapporte problème lors de la résiliation, facturation continue.",Résiliation,Négatif,élevée,Clôturé,Traitement Niveau 1
143508,15/8/2025,Médéa,Centre d'appel,demande d'assistance: erreur d'authentification lors de la connexion.,Assistance,Négatif,Moyenne,Nouveau,Envoi Guide PDF/SMS
143509,2/4/2024,Ouargla,Centre d'appel,client signale erreur d'authentification lors de la connexion.,Internet lent,Négatif,Moyenne,Escaladé,Optimisation Wifi à Distance
143510,15/10/2024,Ouargla,Site web,client signale installation non réalisée dans les délais.,Résiliation,Négatif,élevée,En cours,Traitement Niveau 1
143511,21/3/2025,Msila,Site web,client signale bruit important sur la ligne téléphonique.,Internet lent,Négatif,Moyenne,Résolu,Optimisation Wifi à Distance
143512,9/7/2024,Laghouat,Agence commerciale,réclamation: installation non réalisée dans les délais.,Coupure de ligne,Neutre,Basse,Résolu,Vérification Boitier Extérieur
143513,27/8/2025,Jijel,Site web,client signale débit très faible en soirée.,Configuration,Neutre,Moyenne,Nouveau,Envoi Guide PDF/SMS
143514,21/6/2025,Tlemcen,Centre d'appel,abonné rapporte image figée sur certaines chaines.,Coupure de ligne,Neutre,Moyenne,Nouveau,Vérification Boitier Extérieur
143515,19/7/2025,Msila,Centre d'appel,incident: demande d'information sur l'offre et le contrat.,Facturation,Négatif,Basse,Résolu,Explication Détails Facture
143516,3/10/2024,Tiaret,Centre d'appel,réclamation: erreur d'authentification lors de la connexion.,Assistance,Négatif,Basse,En cours,Envoi Guide PDF/SMS
143517,21/3/2024,Sétif,Centre d'appel,réclamation: image figée sur certaines chaines.,Internet lent,Neutre,Moyenne,Résolu,Optimisation Wifi à Distance
143518,7/2/2024,Relizane,Centre d'appel,"demande d'assistance: montant facturé incorrectement, demande régularisation.",Configuration,Négatif,Critique,Résolu,Escalade Manager & Suivi
143519,6/6/2024,El Oued,Centre d'appel,client signale bruit important sur la ligne téléphonique.,Facturation,Négatif,Moyenne,Nouveau,Explication Détails Facture
143520,28/3/2024,Sidi Bel Abbès,Centre d'appel,incident: coupure de service depuis ce matin.,Facturation,Négatif,élevée,Escaladé,Explication Détails Facture
143521,4/6/2025,Alger,Application mobile,"incident: problème lors de la résiliation, facturation continue.",Télévision,Neutre,Basse,Escaladé,Stabilisation Bande Passante
143522,15/8/2024,Boumerdès,Site web,réclamation: demande d'information sur l'offre et le contrat.,Configuration,Positif,Basse,Résolu,Envoi Guide PDF/SMS
143523,29/4/2024,Blida,Site web,abonné rapporte bruit important sur la ligne téléphonique.,Internet lent,Négatif,Moyenne,Résolu,Test de Stabilité de Ligne
143524,12/9/2025,Relizane,Site web,client signale modem ne se synchronise pas.,Internet lent,Négatif,Basse,Escaladé,Optimisation Wifi à Distance
143525,23/12/2024,Msila,Centre d'appel,incident: installation non réalisée dans les délais.,Internet lent,Négatif,élevée,Nouveau,Optimisation Wifi à Distance
143526,15/10/2024,Tizi Ouzou,Centre d'appel,incident: erreur d'authentification lors de la connexion.,Coupure de ligne,Positif,Basse,Résolu,Vérification Boitier Extérieur
143527,4/1/2025,Alger,Site web,demande d'assistance: demande d'information sur l'offre et le contrat.,Coupure de ligne,Neutre,élevée,Nouveau,Intervention Technique Prioritaire
143528,30/5/2024,Béjaïa,Agence commerciale,demande d'assistance: erreur d'authentification lors de la connexion.,Internet lent,Négatif,élevée,En cours,Test de Stabilité de Ligne
143529,20/1/2024,Boumerdès,Centre d'appel,"abonné rapporte problème lors de la résiliation, facturation continue.",Internet lent,Négatif,Basse,Résolu,Optimisation Wifi à Distance
143530,22/7/2025,Tiaret,Site web,abonné rapporte demande d'information sur l'offre et le contrat.,Coupure de ligne,Neutre,Basse,Résolu,Vérification Boitier Extérieur
143531,4/10/2024,Médéa,Site web,client signale modem ne se synchronise pas.,Installation,Négatif,élevée,Nouveau,Accélération Mise en Service
143532,4/11/2024,Tizi Ouzou,Centre d'appel,demande d'assistance: demande d'information sur l'offre et le contrat.,Télévision,Positif,élevée,En cours,Reconfiguration Décodeur
143533,29/12/2024,Tiaret,Email,"client signale montant facturé incorrectement, demande régularisation.",Installation,Négatif,Moyenne,Escaladé,Confirmation Date RDV
143534,20/4/2025,Annaba,Site web,client signale demande d'information sur l'offre et le contrat.,Internet lent,Positif,Moyenne,En cours,Test de Stabilité de Ligne
143535,23/10/2024,Msila,Site web,incident: bruit important sur la ligne téléphonique.,Facturation,Négatif,Basse,Résolu,Explication Détails Facture
143536,26/1/2024,Jijel,Application mobile,"abonné rapporte montant facturé incorrectement, demande régularisation.",Configuration,Négatif,Basse,Résolu,Envoi Guide PDF/SMS
143537,24/7/2024,Sidi Bel Abbès,Agence commerciale,"demande d'assistance: problème lors de la résiliation, facturation continue.",Coupure de ligne,Positif,Basse,En cours,Vérification Boitier Extérieur
143538,14/7/2025,Sidi Bel Abbès,Email,réclamation: débit très faible en soirée.,Installation,Négatif,élevée,Résolu,Accélération Mise en Service
143539,12/6/2025,Boumerdès,Centre d'appel,réclamation: erreur d'authentification lors de la connexion.,Internet lent,Négatif,Basse,Nouveau,Optimisation Wifi à Distance
143540,11/1/2024,Msila,Email,abonné rapporte erreur d'authentification lors de la connexion.,Installation,Positif,Moyenne,Nouveau,Confirmation Date RDV
143541,6/1/2025,Béjaïa,Application mobile,réclamation: bruit important sur la ligne téléphonique.,Coupure de ligne,Neutre,Moyenne,En cours,Vérification Boitier Extérieur
143542,13/4/2025,Tlemcen,Application mobile,abonné rapporte modem ne se synchronise pas.,Facturation,Négatif,Moyenne,Nouveau,Explication Détails Facture
143543,16/9/2025,Tlemcen,Centre d'appel,incident: erreur d'authentification lors de la connexion.,Assistance,Neutre,élevée,Nouveau,Envoi Guide PDF/SMS
143544,19/4/2025,Tiaret,Centre d'appel,"réclamation: problème lors de la résiliation, facturation continue.",Internet lent,Neutre,Moyenne,Résolu,Optimisation Wifi à Distance
143545,13/1/2025,Tizi Ouzou,Centre d'appel,réclamation: débit très faible en soirée.,Assistance,Neutre,Basse,En cours,Envoi Guide PDF/SMS
143546,29/7/2024,Laghouat,Site web,réclamation: modem ne se synchronise pas.,Facturation,Neutre,Basse,Escaladé,Explication Détails Facture
143547,5/6/2024,Oran,Application mobile,réclamation: erreur d'authentification lors de la connexion.,Installation,Négatif,Basse,Nouveau,Confirmation Date RDV
143548,26/9/2025,Médéa,Site web,incident: erreur d'authentification lors de la connexion.,Coupure de ligne,Neutre,Basse,Résolu,Stabilisation Bande Passante
143549,10/4/2024,Skikda,Agence commerciale,abonné rapporte demande d'information sur l'offre et le contrat.,Autre,Positif,Moyenne,Résolu,Traitement Niveau 1
143550,25/9/2025,Sidi Bel Abbès,Centre d'appel,client signale demande d'information sur l'offre et le contrat.,Internet lent,Négatif,Basse,En cours,Confirmation Date RDV
143551,5/7/2025,Chlef,Centre d'appel,"incident: montant facturé incorrectement, demande régularisation.",Internet lent,Neutre,Critique,En cours,Test de Stabilité de Ligne
143552,10/5/2025,Saïda,Site web,incident: demande d'information sur l'offre et le contrat.,Installation,Neutre,Moyenne,En cours,Confirmation Date RDV
143553,25/11/2024,Boumerdès,Centre d'appel,client signale bruit important sur la ligne téléphonique.,Résiliation,Négatif,Moyenne,En cours,Traitement Niveau 1
143554,19/3/2024,Batna,Agence commerciale,réclamation: débit très faible en soirée.,Configuration,Neutre,élevée,Nouveau,Traitement Niveau 1
143555,29/1/2025,El Oued,Agence commerciale,abonné rapporte débit très faible en soirée.,Internet lent,Négatif,Moyenne,Escaladé,Proposition Upgrade Offre
143556,21/8/2025,Mostaganem,Centre d'appel,abonné rapporte installation non réalisée dans les délais.,Internet lent,Neutre,Basse,En cours,Optimisation Wifi à Distance
143557,24/4/2025,Laghouat,Agence commerciale,abonné rapporte image figée sur certaines chaines.,Facturation,Négatif,Basse,Résolu,Explication Détails Facture
143558,10/10/2024,Biskra,Centre d'appel,incident: coupure de service depuis ce matin.,Coupure de ligne,Négatif,élevée,Nouveau,Intervention Technique Prioritaire
143559,2/6/2024,Adrar,Agence commerciale,"incident: montant facturé incorrectement, demande régularisation.",Installation,Neutre,Critique,Résolu,Accélération Mise en Service
143560,21/6/2024,Biskra,Application mobile,incident: image figée sur certaines chaines.,Résiliation,Neutre,Basse,Nouveau,Traitement Niveau 1
143561,24/1/2024,Ouargla,Email,demande d'assistance: installation non réalisée dans les délais.,Coupure de ligne,Neutre,Basse,Nouveau,Vérification Boitier Extérieur
143562,18/3/2024,El Oued,Centre d'appel,incident: bruit important sur la ligne téléphonique.,Configuration,Neutre,Basse,Nouveau,Envoi Guide PDF/SMS
143563,14/2/2025,Oran,Centre d'appel,"abonné rapporte problème lors de la résiliation, facturation continue.",Problème matériel,Négatif,Moyenne,Escaladé,Traitement Niveau 1
143564,7/4/2024,Médéa,Application mobile,incident: coupure de service depuis ce matin.,Installation,Négatif,Moyenne,Résolu,Confirmation Date RDV
143565,7/10/2025,El Oued,Centre d'appel,incident: demande d'information sur l'offre et le contrat.,Coupure de ligne,Négatif,Basse,En cours,Intervention Technique Prioritaire
143566,14/4/2025,Jijel,Site web,"réclamation: montant facturé incorrectement, demande régularisation.",Internet lent,Négatif,Moyenne,Résolu,Optimisation Wifi à Distance
143567,18/8/2025,Oran,Centre d'appel,demande d'assistance: coupure de service depuis ce matin.,Télévision,Neutre,Basse,Résolu,Reconfiguration Décodeur
143568,18/2/2024,Oran,Centre d'appel,réclamation: demande d'information sur l'offre et le contrat.,Internet lent,Neutre,Basse,En cours,Optimisation Wifi à Distance
143569,4/6/2024,Ghardaïa,Email,client signale erreur d'authentification lors de la connexion.,Facturation,Négatif,élevée,En cours,Audit Facturation & Geste Commercial
143570,15/11/2024,Médéa,Centre d'appel,réclamation: modem ne se synchronise pas.,Problème matériel,Négatif,Moyenne,Escaladé,Traitement Niveau 1
143571,8/11/2024,Biskra,Centre d'appel,abonné rapporte modem ne se synchronise pas.,Coupure de ligne,Neutre,Basse,Nouveau,Vérification Boitier Extérieur
143572,30/1/2025,Batna,Site web,réclamation: installation non réalisée dans les délais.,Installation,Neutre,Basse,Résolu,Confirmation Date RDV
143573,17/10/2024,Constantine,Site web,réclamation: erreur d'authentification lors de la connexion.,Coupure de ligne,Neutre,Moyenne,Nouveau,Vérification Boitier Extérieur
143574,6/12/2024,Msila,Centre d'appel,demande d'assistance: coupure de service depuis ce matin.,Assistance,Neutre,Moyenne,Escaladé,Traitement Niveau 1
143575,17/1/2025,Alger,Centre d'appel,"demande d'assistance: montant facturé incorrectement, demande régularisation.",Résiliation,Négatif,Basse,En cours,Traitement Niveau 1
143576,8/2/2025,Chlef,Centre d'appel,réclamation: débit très faible en soirée.,Installation,Négatif,Moyenne,Résolu,Confirmation Date RDV
143577,28/5/2025,Ouargla,Agence commerciale,"abonné rapporte montant facturé incorrectement, demande régularisation.",Internet lent,Négatif,Moyenne,En cours,Optimisation Wifi à Distance
143578,2/3/2024,Laghouat,Email,client signale coupure de service depuis ce matin.,Installation,Négatif,Moyenne,Résolu,Confirmation Date RDV
143579,30/3/2024,Chlef,Centre d'appel,demande d'assistance: demande d'information sur l'offre et le contrat.,Assistance,Neutre,Basse,En cours,Envoi Guide PDF/SMS
143580,16/3/2025,Chlef,Centre d'appel,abonné rapporte installation non réalisée dans les délais.,Autre,Négatif,élevée,En cours,Traitement Niveau 1
143581,7/4/2025,El Oued,Centre d'appel,abonné rapporte bruit important sur la ligne téléphonique.,Coupure de ligne,Négatif,Moyenne,Résolu,Vérification Boitier Extérieur
143582,17/10/2024,Blida,Centre d'appel,client signale demande d'information sur l'offre et le contrat.,Problème matériel,Neutre,Critique,Résolu,Traitement Niveau 1
143583,23/9/2025,Chlef,Email,"abonné rapporte montant facturé incorrectement, demande régularisation.",Coupure de ligne,Négatif,Basse,En cours,Vérification Boitier Extérieur
143584,16/8/2024,Sidi Bel Abbès,Centre d'appel,demande d'assistance: bruit important sur la ligne téléphonique.,Télévision,Neutre,Moyenne,En cours,Reconfiguration Décodeur
143585,20/6/2025,Tiaret,Site web,client signale modem ne se synchronise pas.,Problème matériel,Négatif,élevée,Nouveau,Traitement Niveau 1
143586,19/10/2025,Boumerdès,Site web,abonné rapporte bruit important sur la ligne téléphonique.,Coupure de ligne,Négatif,Basse,Résolu,Vérification Boitier Extérieur
143587,29/9/2025,Skikda,Agence commerciale,réclamation: image figée sur certaines chaines.,Télévision,Négatif,élevée,En cours,Stabilisation Bande Passante
143588,3/6/2025,Biskra,Agence commerciale,incident: modem ne se synchronise pas.,Coupure de ligne,Positif,Basse,Résolu,Vérification Boitier Extérieur
143589,24/7/2025,Blida,Centre d'appel,"abonné rapporte montant facturé incorrectement, demande régularisation.",Internet lent,Négatif,Basse,Nouveau,Test de Stabilité de Ligne
